age,gender,region,monthly_income,employment_status,work_experience,loan_amount,loan_term,interest_rate,current_debt,debt_to_income,number_of_loans,overdue_count,max_days_overdue,loan_purpose,target
19,F,Akmola,80860.57,unemployed,0,1471238.08,64,12.61,393987.63,4.8724,3,0,2,consumer,0
34,F,Almaty Region,402125.9,employed,11,4230726.98,68,18.12,3886233.17,9.6642,0,5,120,auto,0
55,F,Nur-Sultan,340426.01,unemployed,29,2527442.5,50,31.79,1379833.11,4.0532,1,0,0,consumer,0
50,M,Pavlodar,136194.95,employed,25,1583941.65,72,32.9,793942.78,5.8294,1,0,2,consumer,0
25,F,Atyrau,128461.8,employed,0,1003131.85,58,25.76,271859.28,2.1162,2,0,2,consumer,0
46,F,East Kazakhstan,192407.36,employed,17,2039623.4,40,26.21,702059.68,3.6488,4,2,0,consumer,1
19,F,North Kazakhstan,79160.33,retired,0,913746.58,42,28.65,128844.57,1.6276,1,0,0,consumer,0
41,F,Almaty,77722.86,self_employed,16,896687.51,54,20.03,259470.0,3.3384,4,2,0,consumer,0
41,F,West Kazakhstan,81900.08,employed,15,704479.68,66,16.21,454752.8,5.5525,1,2,1,consumer,0
29,F,Almaty Region,213894.09,employed,5,2111591.33,58,27.64,1229473.97,5.748,0,1,0,consumer,0
25,M,Kostanay,89129.93,employed,2,1036403.51,47,19.34,787211.04,8.8321,3,0,0,consumer,0
47,M,Akmola,148304.57,employed,18,1426341.29,46,12.72,1315195.82,8.8681,0,0,0,auto,0
23,M,Almaty,449571.39,employed,2,4582290.52,41,35.52,1098637.17,2.4437,0,1,1,consumer,0
40,F,Turkistan,368686.48,employed,18,1295617.89,16,29.47,165233.09,0.4482,2,0,0,consumer,1
55,M,Almaty,811881.03,self_employed,32,9435809.78,69,11.49,8733396.78,10.757,1,0,0,auto,0
32,M,North Kazakhstan,89746.63,employed,6,743247.09,43,22.25,286435.55,3.1916,1,0,0,consumer,0
38,F,Atyrau,84390.21,self_employed,14,523142.37,37,10.72,415861.76,4.9278,3,1,0,consumer,0
25,F,Almaty Region,84034.76,retired,2,410226.02,37,24.78,224057.86,2.6662,2,1,0,consumer,0
52,M,Almaty,82849.63,retired,24,148541.71,60,30.84,31926.06,0.3853,2,0,0,consumer,0
55,M,Nur-Sultan,83543.17,student,29,297856.41,21,33.86,147529.06,1.7659,0,0,0,consumer,0
33,F,Almaty,529131.19,unemployed,11,3276280.2,20,38.94,1432255.16,2.7068,3,2,0,consumer,0
38,F,Mangystau,279183.9,unemployed,8,3569905.03,62,7.23,2185095.52,7.8267,0,1,1,consumer,0
26,M,Atyrau,225632.23,employed,0,1315034.17,17,31.03,949328.42,4.2074,2,0,2,consumer,0
28,M,Almaty Region,337983.06,self_employed,1,1822142.52,41,29.26,1235136.81,3.6544,0,1,0,consumer,0
35,M,Almaty,892993.0,employed,13,4218217.43,19,16.79,1381907.49,1.5475,1,1,0,consumer,0
42,M,Shymkent,776586.52,employed,13,2661522.72,18,6.21,2084293.36,2.6839,0,2,2,auto,0
33,F,Nur-Sultan,83946.76,employed,7,1209092.48,71,10.89,653507.45,7.7847,3,1,0,consumer,0
26,F,Almaty,1104346.34,employed,0,2642048.36,12,13.98,1595774.47,1.445,1,2,0,consumer,0
38,M,East Kazakhstan,80132.24,retired,11,135466.15,14,28.49,54436.58,0.6793,4,2,0,consumer,0
39,M,Shymkent,219801.66,employed,17,1948135.7,60,30.49,982389.86,4.4694,2,1,2,consumer,0
28,M,Almaty,164127.7,retired,1,1980085.56,62,24.33,1859193.84,11.3277,0,0,0,auto,0
46,M,Shymkent,79736.74,self_employed,21,570799.34,63,41.9,133733.1,1.6772,0,0,0,consumer,0
33,F,Zhambyl,735430.85,employed,6,2709386.59,20,20.6,278751.31,0.379,1,0,2,consumer,0
48,F,Pavlodar,133599.89,unemployed,21,475444.25,15,18.42,246248.61,1.8432,0,0,0,consumer,0
33,M,Turkistan,80268.5,employed,5,1999052.62,69,9.14,1754548.11,21.8582,0,0,0,auto,0
32,F,Atyrau,81991.8,student,8,113675.56,21,37.47,55235.34,0.6737,2,2,0,consumer,0
48,M,Shymkent,79818.35,employed,17,531808.9,53,27.1,204056.68,2.5565,1,0,0,consumer,0
45,M,North Kazakhstan,380991.71,employed,22,2063091.28,33,31.44,1378984.44,3.6195,2,2,0,consumer,0
33,M,Nur-Sultan,196721.91,employed,7,2034295.78,39,15.72,1950322.09,9.9141,0,0,0,auto,0
45,M,Nur-Sultan,82163.13,student,21,374567.01,47,42.54,228587.58,2.7821,0,2,0,consumer,0
27,F,Nur-Sultan,243618.12,self_employed,0,1806070.8,51,25.28,1113852.54,4.5721,2,0,0,consumer,0
34,M,Almaty,218461.48,unemployed,7,2778882.85,59,4.81,2101695.51,9.6204,2,5,161,consumer,0
18,M,Atyrau,479533.63,employed,0,1938705.69,20,24.89,927336.97,1.9338,2,1,0,consumer,0
28,F,Pavlodar,528203.6,employed,4,2014685.22,21,22.72,853583.54,1.616,1,0,0,consumer,0
32,F,West Kazakhstan,363928.25,unemployed,7,2109419.88,22,29.87,1156903.28,3.1789,0,2,1,consumer,0
25,M,Almaty,78979.66,employed,0,363011.77,60,22.91,258867.07,3.2776,1,0,0,consumer,0
22,M,Atyrau,228663.53,employed,0,1264350.59,21,30.63,840967.23,3.6777,0,0,2,consumer,0
51,F,Kyzylorda,78192.43,retired,27,119377.14,69,33.1,39635.98,0.5069,0,1,0,consumer,0
37,F,Aktobe,314330.41,employed,19,2118504.66,34,14.88,1544959.91,4.9151,0,0,0,consumer,0
57,M,Nur-Sultan,228905.97,employed,36,1344366.89,14,28.91,764961.66,3.3418,2,2,2,consumer,0
31,M,Nur-Sultan,667939.91,employed,9,3144642.69,22,17.56,700174.75,1.0483,3,1,0,consumer,0
37,M,Almaty Region,178460.05,employed,9,1186942.97,20,12.13,166540.22,0.9332,4,5,191,consumer,0
54,M,Almaty,77469.47,unemployed,29,912769.33,64,27.59,421948.58,5.4466,0,0,0,consumer,0
26,F,East Kazakhstan,81718.59,employed,2,687957.42,52,24.96,101476.64,1.2418,1,2,0,consumer,0
44,F,Almaty,94004.74,employed,20,805924.54,38,4.68,398824.71,4.2426,1,7,237,consumer,0
18,M,Almaty,285004.18,employed,2,3068518.86,31,18.83,542146.66,1.9022,0,7,208,consumer,0
38,F,East Kazakhstan,82216.03,employed,12,851842.44,49,31.93,558910.8,6.798,4,1,2,consumer,0
32,M,Turkistan,135814.49,employed,10,3458800.06,66,9.84,377937.83,2.7827,0,0,0,consumer,0
42,M,Kyzylorda,218666.21,employed,13,2458156.58,41,4.93,315770.92,1.4441,2,1,0,consumer,1
25,M,Almaty Region,656400.94,employed,2,4317050.34,24,26.11,3797756.69,5.7857,1,0,1,auto,0
30,F,East Kazakhstan,400511.69,self_employed,7,1378096.15,12,29.34,670794.88,1.6748,0,0,0,consumer,0
22,F,Zhambyl,80626.9,employed,1,752075.48,63,21.53,468215.04,5.8071,1,0,2,consumer,0
36,F,East Kazakhstan,125599.76,employed,13,1166267.95,57,27.96,233050.24,1.8555,2,0,0,consumer,0
33,F,Kostanay,790950.28,employed,5,4700054.51,25,5.9,4219181.25,5.3343,0,0,1,auto,0
25,F,Almaty,368502.27,employed,1,3136705.84,24,16.28,2447880.1,6.6428,2,2,0,consumer,0
35,F,Almaty Region,573676.45,employed,16,5240377.52,37,8.94,3883166.84,6.7689,1,10,360,consumer,0
23,F,West Kazakhstan,103505.08,employed,2,290602.45,12,20.75,187123.3,1.8078,3,2,2,consumer,0
19,F,Mangystau,256730.86,employed,0,2484807.27,54,13.18,2193305.15,8.5432,0,2,0,auto,0
59,F,Aktobe,189558.76,employed,35,1060387.89,28,11.27,610657.82,3.2215,2,2,0,consumer,0
73,M,Akmola,108465.02,retired,47,923597.43,31,30.28,564640.58,5.2057,3,2,2,consumer,0
34,F,Shymkent,110366.37,retired,8,434372.52,11,41.49,315322.16,2.857,4,0,0,consumer,0
28,M,Almaty,83842.18,retired,1,45615.16,36,48.0,5530.87,0.066,0,0,0,consumer,0
42,M,Aktobe,77464.51,student,19,220585.12,64,28.92,169551.19,2.1887,3,0,0,consumer,0
27,M,Pavlodar,77786.33,retired,5,113198.79,29,39.46,19842.75,0.2551,3,0,1,consumer,0
41,F,Almaty,138404.88,unemployed,13,1301729.06,54,14.9,712491.28,5.1478,0,0,0,consumer,0
27,F,Shymkent,663425.65,employed,0,5590618.99,49,11.41,4526726.61,6.8233,2,0,0,consumer,0
34,F,Almaty Region,126946.55,employed,12,1098963.71,55,33.42,749464.45,5.9037,1,0,2,consumer,0
36,M,Almaty Region,953993.47,employed,11,5245060.49,20,19.05,881528.04,0.924,2,0,0,consumer,0
42,M,Almaty Region,79221.4,self_employed,15,315786.01,71,27.63,46983.38,0.5931,3,2,0,consumer,0
41,F,East Kazakhstan,484652.33,student,14,4381114.87,46,41.2,3728746.45,7.6936,1,0,0,auto,0
31,F,Nur-Sultan,312407.82,self_employed,10,2785799.0,56,20.76,1628334.81,5.2122,3,2,0,consumer,0
56,M,Almaty,82239.69,student,32,516090.39,66,45.06,442704.66,5.383,3,2,0,consumer,0
49,M,Kyzylorda,267259.13,unemployed,26,2292496.57,48,23.08,1201842.12,4.4969,0,8,248,consumer,0
33,F,Shymkent,121135.48,self_employed,6,1152282.78,36,25.37,855337.9,7.0609,3,0,0,consumer,0
23,F,Zhambyl,77122.6,employed,2,770812.27,63,22.26,444478.96,5.7632,2,0,0,consumer,0
35,M,Almaty Region,79142.65,retired,12,296198.67,49,21.23,98261.94,1.2416,0,0,0,consumer,0
46,M,Almaty,149963.64,unemployed,18,1305980.39,27,25.16,347163.85,2.315,0,2,0,consumer,0
28,F,Almaty,168790.43,employed,5,2732188.58,69,6.15,2517819.68,14.9168,1,0,0,auto,0
38,F,Atyrau,1889315.11,employed,13,8220092.28,16,4.96,1960491.97,1.0377,2,0,0,consumer,0
52,M,Akmola,600780.23,employed,25,2518637.42,25,7.0,2203574.97,3.6678,1,0,2,consumer,0
49,F,Karaganda,345809.64,employed,24,3773233.17,57,17.92,3127486.2,9.0439,3,0,0,auto,0
34,M,East Kazakhstan,76693.69,employed,9,284155.61,23,36.45,203204.58,2.6495,1,0,0,consumer,0
28,M,Zhambyl,78681.63,employed,1,1012135.34,67,35.28,397067.0,5.0464,1,0,0,consumer,0
51,M,Karaganda,1378490.79,employed,23,3140427.43,14,21.61,532565.76,0.3863,3,0,0,consumer,0
42,M,Almaty,301997.78,self_employed,20,906797.6,13,31.93,489884.04,1.6221,0,0,0,consumer,0
23,M,Atyrau,83238.84,employed,0,431706.73,32,17.79,361253.98,4.3399,0,0,0,consumer,0
51,F,Almaty Region,111940.53,retired,28,447556.51,19,26.06,125864.32,1.1244,0,1,2,consumer,0
43,M,Aktobe,76304.84,employed,20,385667.83,61,34.92,199729.92,2.6175,0,0,0,consumer,0
59,M,Almaty Region,283575.12,employed,34,2717268.34,34,19.04,1830463.18,6.4549,1,0,0,consumer,0
31,F,Turkistan,76142.91,unemployed,3,466124.42,21,23.51,154763.77,2.0325,3,0,0,consumer,0
46,F,East Kazakhstan,80017.07,employed,21,322273.01,60,24.81,256075.41,3.2002,2,2,0,consumer,0
50,F,Kyzylorda,78137.6,employed,25,442598.32,21,19.65,326566.68,4.1793,0,0,0,consumer,0
26,M,Nur-Sultan,80211.12,unemployed,5,209056.32,19,33.53,26494.67,0.3303,0,0,2,consumer,0
41,F,North Kazakhstan,413889.81,employed,15,6787647.92,69,8.68,1637824.45,3.9571,0,0,1,consumer,0
35,M,Kyzylorda,82381.95,retired,8,151293.67,43,50.69,50941.23,0.6183,3,2,0,consumer,0
59,M,Turkistan,123894.79,employed,30,436262.49,18,29.57,180690.84,1.4584,1,2,1,consumer,0
47,M,Kyzylorda,322100.34,self_employed,21,1043659.07,17,28.88,209374.93,0.65,2,0,2,consumer,0
43,F,Pavlodar,76884.3,employed,15,307467.65,35,37.94,73945.45,0.9618,0,11,313,consumer,0
37,M,Mangystau,81215.9,employed,16,207771.12,49,25.84,77989.68,0.9603,0,0,1,consumer,1
37,M,Almaty,322182.71,self_employed,11,2585333.01,46,20.22,1389029.66,4.3113,3,2,1,consumer,0
51,F,Kostanay,79998.16,retired,27,159186.55,59,31.28,110655.68,1.3832,3,0,2,consumer,1
26,M,Turkistan,349449.46,employed,3,4613387.31,54,12.33,1725900.59,4.9389,1,0,0,consumer,0
45,F,Almaty,78781.54,retired,18,292034.66,65,44.46,89863.82,1.1407,3,5,130,consumer,1
42,F,Nur-Sultan,167191.3,self_employed,16,1022749.75,48,26.97,542411.11,3.2442,3,5,196,consumer,0
49,M,Turkistan,75113.79,retired,27,285284.37,59,37.9,127682.25,1.6998,2,0,0,consumer,0
35,M,Kostanay,449660.66,employed,12,1521823.57,18,21.61,702904.64,1.5632,1,2,1,consumer,0
39,F,Nur-Sultan,82606.66,unemployed,15,230671.35,42,31.75,158926.52,1.9239,4,0,0,consumer,0
56,F,Mangystau,719919.89,employed,29,8218053.88,44,28.37,5812812.91,8.0742,0,0,0,consumer,1
25,M,Almaty,85032.08,self_employed,2,957969.26,59,30.18,618420.57,7.2727,0,0,0,consumer,0
33,M,Karaganda,954642.84,employed,7,4622875.94,16,16.43,3888558.27,4.0733,0,0,2,consumer,0
32,F,East Kazakhstan,397623.88,self_employed,6,1416747.03,13,30.36,588356.46,1.4797,0,0,0,consumer,0
44,F,North Kazakhstan,79622.92,retired,16,222781.92,57,46.33,96810.21,1.2158,0,0,0,consumer,0
29,F,Pavlodar,172430.04,self_employed,3,1709554.71,35,41.27,1049906.08,6.0888,3,0,1,consumer,0
49,F,Karaganda,221149.33,employed,22,2348666.7,58,12.5,1929377.21,8.7243,2,0,0,consumer,0
41,F,Almaty,1043600.87,employed,19,4150053.02,16,17.95,1260360.69,1.2077,2,1,0,consumer,0
40,M,Karaganda,533553.66,self_employed,18,5762386.53,45,8.96,1194869.73,2.2395,0,1,0,consumer,0
25,F,Karaganda,532087.81,self_employed,4,4123187.46,56,33.66,918752.41,1.7267,0,0,2,consumer,0
61,M,Aktobe,169775.05,employed,40,2242283.1,31,5.12,271617.94,1.5999,0,0,0,consumer,0
18,F,Pavlodar,131195.31,employed,0,720443.04,20,24.79,438348.5,3.3412,3,0,2,consumer,0
30,F,Almaty,213346.89,self_employed,8,1422779.29,45,18.25,317017.99,1.4859,2,0,0,consumer,0
41,F,Shymkent,79376.47,employed,15,783210.03,56,25.15,193808.23,2.4416,4,2,2,consumer,0
42,M,Karaganda,137901.97,employed,18,949952.56,37,16.53,246516.7,1.7876,2,0,1,consumer,0
55,M,Nur-Sultan,108685.74,employed,30,506959.64,27,15.2,382344.92,3.5179,1,0,0,consumer,0
52,M,Shymkent,368689.48,employed,28,3119143.7,33,25.66,2577622.13,6.9913,3,0,2,auto,0
40,F,Almaty,81263.28,employed,12,1076558.73,58,21.73,434605.95,5.3481,4,0,0,consumer,0
78,F,Almaty,550508.68,employed,47,10118978.07,57,17.39,1766871.89,3.2095,1,0,1,consumer,0
35,M,Shymkent,834454.01,employed,15,3702802.43,20,20.52,3451401.67,4.1361,2,2,0,auto,0
44,F,Shymkent,74175.42,employed,19,384993.23,53,33.21,220284.74,2.9697,0,0,1,consumer,0
65,M,Pavlodar,84591.41,employed,40,404992.71,53,28.42,142815.67,1.6883,4,0,0,consumer,0
53,F,Mangystau,491709.73,employed,28,5222813.54,61,34.72,3520994.62,7.1607,3,0,0,consumer,0
20,F,Zhambyl,134938.63,self_employed,1,877137.89,36,42.25,473464.05,3.5087,3,14,339,consumer,0
32,F,Almaty Region,230745.47,employed,7,2013974.61,39,6.5,1285354.33,5.5704,2,1,0,consumer,0
26,F,Mangystau,819363.97,retired,4,4385730.98,38,47.42,3570183.76,4.3573,3,0,0,auto,1
25,F,Mangystau,76473.0,retired,1,452042.35,40,17.81,77316.51,1.011,3,0,0,consumer,0
29,M,Almaty Region,125716.12,self_employed,9,908784.51,43,27.28,741912.75,5.9014,2,0,2,consumer,0
46,M,West Kazakhstan,304056.35,employed,20,2527302.97,29,29.52,395027.63,1.2992,0,0,0,consumer,0
67,M,Almaty,80826.98,retired,45,223703.4,27,41.8,48832.81,0.6042,0,0,0,consumer,0
44,F,Karaganda,283150.66,employed,19,2573619.71,63,30.1,742172.64,2.6211,4,0,0,consumer,0
31,M,Mangystau,347285.05,employed,6,2746540.96,31,16.03,2084365.62,6.0019,0,0,1,consumer,0
59,M,Nur-Sultan,201804.94,retired,40,715116.11,12,31.19,107202.95,0.5312,2,1,0,consumer,0
22,F,Kostanay,547477.31,employed,2,2144981.17,31,45.06,1277873.2,2.3341,1,1,0,consumer,1
32,F,Kyzylorda,244208.2,employed,8,1898617.82,28,24.52,205416.08,0.8411,1,0,1,consumer,0
32,M,Mangystau,118746.81,employed,5,1367822.55,60,14.97,512957.97,4.3197,0,2,0,consumer,0
44,M,Kostanay,726245.45,employed,23,2708986.89,16,24.5,532954.65,0.7338,4,0,0,consumer,1
29,M,Karaganda,150072.19,employed,10,1194193.84,53,33.72,249371.46,1.6617,0,0,1,consumer,0
41,F,Almaty Region,82212.47,student,16,220763.18,20,39.88,165978.49,2.0189,0,0,1,consumer,0
46,F,Kostanay,85223.92,retired,19,971327.56,69,19.57,467062.09,5.4803,0,0,0,consumer,0
40,M,Zhambyl,299418.07,employed,19,1425540.68,16,16.47,220780.12,0.7374,4,0,1,consumer,0
32,F,Nur-Sultan,101948.65,self_employed,8,673874.45,31,39.78,414973.13,4.0704,3,1,0,consumer,0
33,F,West Kazakhstan,626650.78,self_employed,11,3826607.42,64,35.47,3144660.4,5.0182,1,2,0,consumer,0
38,M,Atyrau,230540.02,employed,15,770144.04,12,13.78,106596.27,0.4624,2,2,0,consumer,0
40,F,Almaty,958157.61,employed,19,3782040.99,12,19.45,1239553.31,1.2937,1,2,2,consumer,0
48,M,Almaty,83168.71,employed,20,532847.51,32,24.78,317277.45,3.8148,0,0,0,consumer,0
37,F,Turkistan,559235.66,unemployed,9,4152439.25,35,25.73,4021097.31,7.1903,0,0,0,auto,0
63,M,Zhambyl,93499.49,employed,33,570642.67,34,22.5,355313.99,3.8001,3,0,0,consumer,0
42,M,Zhambyl,83336.35,employed,18,436361.33,48,29.82,55269.8,0.6632,0,0,2,consumer,0
28,F,East Kazakhstan,80421.12,employed,4,439279.71,37,17.94,146874.14,1.8263,1,0,0,consumer,0
48,M,Atyrau,88705.84,employed,21,1079083.34,40,25.83,761642.33,8.5861,0,1,0,consumer,0
29,F,Almaty,312253.05,retired,5,1406798.34,20,17.43,1268886.43,4.0636,3,0,2,auto,0
46,M,Kyzylorda,129607.28,employed,23,807050.69,25,19.42,546583.39,4.2172,2,0,0,consumer,0
29,M,West Kazakhstan,140406.87,employed,4,1135674.54,69,41.64,702154.6,5.0008,2,0,2,consumer,0
78,F,Nur-Sultan,229691.27,self_employed,44,3585568.72,69,12.14,3198877.91,13.9268,2,1,1,consumer,0
48,F,Pavlodar,78193.85,self_employed,24,419439.47,23,16.93,284811.91,3.6423,0,2,0,consumer,0
33,M,Almaty,180061.34,self_employed,8,928085.44,26,11.56,306971.31,1.7048,0,1,1,consumer,0
56,F,Zhambyl,78717.24,employed,31,204173.54,35,16.04,98923.92,1.2567,2,0,0,consumer,0
57,M,Shymkent,84339.41,employed,34,852574.78,51,22.06,546166.78,6.4757,0,2,0,consumer,0
27,M,Akmola,190124.1,self_employed,5,2273795.72,64,22.56,1618804.37,8.5144,0,0,0,consumer,0
30,F,Almaty Region,125840.93,employed,4,1340738.99,54,9.56,416687.2,3.3112,1,7,264,consumer,0
48,M,Nur-Sultan,81675.89,unemployed,28,341562.91,28,11.19,122416.39,1.4988,1,7,235,consumer,0
18,F,Akmola,78455.16,unemployed,2,1512451.19,60,12.97,349315.8,4.4524,2,0,0,consumer,0
43,F,Almaty,137524.61,retired,20,1446141.45,70,21.18,969402.77,7.0489,2,2,0,consumer,0
35,M,Aktobe,538513.09,employed,10,4703737.36,70,22.56,3554874.05,6.6013,3,0,1,consumer,0
41,F,Nur-Sultan,283378.12,employed,18,2574236.23,62,17.98,1133433.2,3.9997,2,1,2,consumer,0
36,M,East Kazakhstan,78590.49,student,9,734026.8,58,34.45,506311.26,6.4423,3,0,2,consumer,0
36,M,North Kazakhstan,371579.26,retired,7,3543440.16,72,25.42,3193800.87,8.5952,1,1,1,auto,0
54,M,East Kazakhstan,333376.39,employed,24,963954.33,14,19.5,255217.31,0.7656,0,1,0,consumer,0
42,M,Zhambyl,83471.05,employed,16,443013.42,47,29.59,57219.33,0.6855,0,2,2,consumer,0
23,M,West Kazakhstan,412740.22,employed,0,3655048.12,24,25.61,1240052.38,3.0044,0,0,1,consumer,0
50,F,Kostanay,107114.26,employed,27,548901.41,23,26.12,428350.97,3.999,0,2,1,consumer,0
36,F,Zhambyl,150501.74,employed,12,1226864.96,48,14.66,1075420.71,7.1455,0,0,2,consumer,0
33,F,Kostanay,509138.48,self_employed,8,2628355.52,30,31.93,2037101.64,4.0011,0,0,0,consumer,0
34,F,North Kazakhstan,79430.17,retired,8,387827.32,64,37.92,299643.95,3.7724,0,1,1,consumer,1
29,M,Almaty,325119.55,retired,8,3605337.78,50,30.49,3238214.84,9.96,2,10,317,auto,0
28,M,Almaty,370609.76,employed,1,2226827.42,27,26.47,1743848.32,4.7053,1,2,0,consumer,0
52,M,Shymkent,614601.59,employed,29,7036260.75,61,12.13,5806208.19,9.4471,3,0,1,consumer,0
78,M,Almaty Region,222469.93,retired,46,3315246.47,52,11.09,2937271.34,13.2029,0,0,0,auto,0
51,F,Almaty Region,313456.7,employed,26,2656017.51,42,19.48,1378541.93,4.3979,3,2,2,consumer,0
27,M,Akmola,657138.42,employed,5,2972009.83,15,28.02,2381131.12,3.6235,1,0,0,consumer,1
27,M,Atyrau,306809.34,employed,4,1970127.66,64,38.3,787424.24,2.5665,1,1,2,consumer,0
39,M,Nur-Sultan,79054.33,retired,14,263104.76,22,34.52,52030.09,0.6581,2,0,0,consumer,0
21,F,North Kazakhstan,185698.77,employed,0,2046120.4,58,18.24,934464.85,5.0321,0,0,0,consumer,0
21,M,Karaganda,121911.16,employed,0,715823.45,62,36.4,571846.58,4.6906,3,0,0,consumer,0
18,M,Kostanay,80648.3,retired,1,203599.38,32,27.47,84102.1,1.0428,0,1,1,consumer,0
65,M,West Kazakhstan,1140048.39,employed,40,4487174.54,28,33.72,500022.99,0.4386,0,0,1,consumer,0
40,F,Aktobe,284703.88,employed,13,2004775.84,44,26.54,1556544.22,5.4672,0,0,0,consumer,0
79,F,Shymkent,103480.45,retired,46,600408.47,30,25.69,61839.01,0.5976,2,5,199,consumer,0
29,M,Akmola,75090.37,employed,8,1122330.83,72,24.32,522240.28,6.9547,2,0,0,consumer,0
23,F,Akmola,266398.67,unemployed,0,955178.22,14,13.12,621083.46,2.3314,0,2,0,consumer,0
32,F,Nur-Sultan,470327.14,employed,9,4842098.1,58,15.84,4333574.33,9.2139,3,2,1,auto,0
47,M,Almaty,80193.28,employed,19,398278.27,40,17.8,54666.17,0.6817,3,2,2,consumer,0
34,F,Almaty Region,80763.51,student,7,154887.57,35,38.39,89176.19,1.1042,1,1,0,consumer,0
31,M,Karaganda,238497.67,employed,4,2675912.59,72,19.16,650573.31,2.7278,1,2,0,consumer,0
27,F,Karaganda,691650.84,retired,2,4338931.37,19,32.79,3971373.62,5.7419,2,1,1,auto,1
53,M,Turkistan,104508.67,employed,29,1012006.54,22,5.5,143995.6,1.3778,1,0,1,consumer,0
44,M,Nur-Sultan,212788.49,employed,16,1981705.29,62,12.72,971136.3,4.5638,0,1,1,consumer,1
50,F,Karaganda,682977.06,employed,22,4286779.42,47,38.79,3173377.46,4.6464,5,1,0,consumer,0
51,M,Mangystau,171628.01,employed,31,1544208.67,56,18.4,419461.85,2.444,0,2,0,consumer,0
54,M,Nur-Sultan,98077.09,retired,27,774038.21,63,34.54,572101.41,5.8331,3,2,0,consumer,0
43,F,Zhambyl,515395.03,employed,18,4114172.67,41,13.07,3381738.11,6.5614,0,0,0,auto,0
46,M,Almaty Region,613597.35,employed,24,5399527.38,27,16.23,4951388.2,8.0694,0,2,2,auto,1
36,M,Almaty,283807.22,employed,11,2384245.85,26,29.47,418294.95,1.4739,0,0,0,consumer,0
49,M,Karaganda,340838.43,self_employed,26,2127694.82,68,32.05,939345.7,2.756,0,1,0,consumer,1
46,M,Almaty,257344.07,employed,20,1172950.25,13,14.8,364252.7,1.4154,1,0,0,consumer,0
39,M,Almaty Region,108103.15,employed,17,871941.75,41,30.73,556892.51,5.1514,1,2,0,consumer,0
36,M,Nur-Sultan,83796.59,employed,9,561950.96,60,42.57,186074.14,2.2205,3,1,0,consumer,0
80,F,Aktobe,568560.39,employed,43,3123909.17,29,17.47,1476358.59,2.5967,3,1,1,consumer,0
44,M,Almaty Region,428397.28,unemployed,23,3282066.63,28,20.55,2458436.13,5.7387,0,0,2,consumer,0
44,F,Akmola,92771.41,unemployed,18,591686.9,73,39.94,405805.43,4.3742,0,11,275,consumer,0
18,F,East Kazakhstan,333673.69,self_employed,0,1589499.09,24,17.92,1207954.91,3.6202,3,0,1,consumer,0
35,F,Shymkent,318039.41,employed,14,1888655.61,30,14.61,937005.28,2.9462,0,0,2,consumer,0
22,F,Mangystau,81690.66,unemployed,0,811102.11,40,27.04,176653.17,2.1624,0,1,0,consumer,0
46,M,Shymkent,515801.9,retired,22,5094591.3,53,30.69,4979955.59,9.6548,1,0,0,auto,0
38,M,Karaganda,317986.04,employed,10,1500491.63,21,23.48,1011497.87,3.1809,1,1,0,consumer,0
41,F,East Kazakhstan,77889.41,employed,16,208990.73,40,14.54,168031.59,2.1573,2,0,0,consumer,0
41,F,Shymkent,100007.66,retired,15,391846.06,14,26.6,79580.44,0.7957,0,0,0,consumer,1
45,F,Karaganda,81952.19,self_employed,14,736953.54,42,7.38,259250.43,3.1634,4,0,1,consumer,0
20,M,Nur-Sultan,385179.9,employed,0,2880322.55,50,27.9,2017130.97,5.2368,2,2,1,consumer,0
33,M,Aktobe,539772.08,employed,12,5125898.5,70,23.14,3580731.03,6.6338,0,0,2,consumer,0
26,F,North Kazakhstan,197037.26,employed,2,2336765.89,55,10.49,466268.95,2.3664,3,2,0,consumer,0
31,M,Almaty,649071.2,unemployed,7,5574838.79,49,21.73,4669321.03,7.1938,3,0,0,auto,0
42,F,Almaty Region,101397.54,employed,19,1552068.83,63,21.89,804263.7,7.9317,0,0,0,consumer,1
43,F,Atyrau,78889.32,unemployed,18,144628.14,19,25.54,55152.53,0.6991,1,1,0,consumer,0
28,M,Almaty,134773.28,employed,5,584118.26,16,21.01,125197.73,0.9289,0,0,0,consumer,0
58,F,Nur-Sultan,359499.97,employed,30,972912.58,15,12.04,339842.92,0.9453,2,7,133,consumer,0
19,M,Kostanay,127250.34,employed,0,1825174.82,48,26.99,1014312.95,7.9709,0,10,212,consumer,0
35,F,Almaty Region,537508.62,employed,16,5399903.75,39,9.56,3802185.87,7.0737,2,12,357,consumer,0
63,M,Nur-Sultan,73030.13,employed,39,635537.66,47,29.28,468218.3,6.4112,3,2,2,consumer,0
