age,gender,region,monthly_income,employment_status,work_experience,loan_amount,loan_term,interest_rate,current_debt,debt_to_income,number_of_loans,overdue_count,max_days_overdue,loan_purpose,target
48,F,Дальний Восток,329043.95,employed,7,1489221.63,30,16.92,289936.1,0.8811,17,3,68,consumer,1
37,M,Юг России,297313.63,employed,1,1849404.85,68,13.95,419785.9,1.4119,4,0,18,consumer,1
39,M,Урал,206097.04,employed,17,826483.61,61,12.93,289226.5,1.4033,4,4,71,consumer,0
40,M,Москва,122103.58,employed,6,319142.0,64,13.74,276254.69,2.2624,2,3,85,auto,0
29,F,Санкт-Петербург,288240.28,employed,8,1872731.11,36,12.99,298162.08,1.0344,1,0,50,consumer,1
35,F,Дальний Восток,329885.6,employed,19,2256862.71,76,12.81,293731.19,0.8904,7,2,56,consumer,0
25,M,Центральный ФО,196800.22,employed,10,1361891.46,27,12.37,288091.29,1.4639,3,2,40,consumer,0
36,M,Урал,177553.81,employed,5,973749.05,69,12.66,300757.73,1.6939,0,3,61,consumer,0
24,F,Санкт-Петербург,266845.54,employed,7,1932023.0,43,14.52,345122.79,1.2933,6,0,19,consumer,1
26,M,Урал,234897.78,employed,6,1767790.94,73,13.28,286011.9,1.2176,22,1,65,consumer,0
34,M,Москва,131415.79,employed,10,640253.48,72,11.55,293744.98,2.2352,10,4,123,consumer,0
35,M,Юг России,175265.84,employed,2,1340528.08,73,25.23,274685.2,1.5672,2,3,65,consumer,0
44,M,Урал,246738.9,employed,10,1509095.07,45,14.28,271535.86,1.1005,13,0,64,consumer,0
42,F,Сибирь,164789.78,self_employed,8,594814.83,10,19.37,286378.08,1.7378,6,1,20,consumer,0
43,M,Урал,323489.91,employed,7,620602.53,44,14.26,292154.38,0.9031,5,0,70,consumer,0
31,F,Поволжье,192918.86,employed,11,1347781.07,63,11.4,281966.46,1.4616,1,3,63,consumer,0
38,M,Юг России,108468.94,self_employed,8,333361.66,77,14.54,300762.82,2.7728,17,0,43,auto,0
35,F,Дальний Восток,238793.6,employed,19,1498421.84,35,13.75,295347.31,1.2368,3,3,68,consumer,0
45,F,Дальний Восток,221775.93,employed,1,1486025.67,27,19.08,285764.37,1.2885,19,4,43,consumer,0
39,F,Поволжье,188680.78,employed,3,958219.68,69,13.17,288057.82,1.5267,3,9,263,consumer,0
29,F,Поволжье,147790.18,employed,13,807428.7,38,18.34,261377.65,1.7686,2,1,52,business,0
34,F,Дальний Восток,526062.19,employed,18,2414262.59,65,11.49,365451.98,0.6947,3,1,51,consumer,0
23,M,Урал,241338.03,employed,7,1661765.95,75,14.01,280040.58,1.1604,22,4,68,consumer,0
44,M,Центральный ФО,198663.63,employed,8,971495.61,38,15.8,309198.72,1.5564,1,7,281,consumer,0
25,M,Москва,165811.83,employed,2,632224.31,37,9.62,275617.24,1.6622,13,3,64,refinance,0
27,M,Урал,174841.81,employed,3,1634233.63,84,10.23,348264.0,1.9919,1,1,32,consumer,0
41,M,Москва,238283.91,employed,12,1418268.8,68,10.4,299246.5,1.2558,9,4,60,consumer,0
39,M,Центральный ФО,198352.64,employed,3,1123740.85,25,13.71,288972.96,1.4569,10,3,61,consumer,0
34,F,Дальний Восток,129205.29,employed,16,320872.37,73,28.14,299006.56,2.3142,11,2,69,consumer,0
41,M,Юг России,414245.3,self_employed,12,1867482.61,78,20.96,302389.41,0.73,7,1,46,consumer,0
45,M,Урал,213210.95,employed,9,841551.47,56,22.19,294749.49,1.3824,15,3,84,consumer,0
25,M,Центральный ФО,194266.8,employed,8,1349731.16,28,12.29,278521.96,1.4337,4,2,36,consumer,0
42,M,Урал,173312.6,employed,5,768464.93,38,17.43,306615.16,1.7691,6,2,17,business,1
31,F,Дальний Восток,239203.01,self_employed,3,1803966.21,34,12.25,282262.93,1.18,16,0,43,auto,1
40,F,Санкт-Петербург,223944.43,employed,9,1194291.61,32,13.39,295895.3,1.3213,0,1,43,consumer,0
41,M,Урал,151502.0,employed,3,639248.85,41,13.43,278245.98,1.8366,2,4,69,consumer,0
44,F,Дальний Восток,237476.06,employed,18,1758901.31,76,12.62,287062.84,1.2088,8,1,27,consumer,0
26,M,Москва,169214.7,employed,0,638495.22,36,10.31,307735.82,1.8186,13,4,65,refinance,0
30,F,Поволжье,250572.3,employed,7,1472780.53,70,23.94,296638.37,1.1838,4,3,47,consumer,0
35,M,Юг России,164244.05,employed,0,1331621.89,74,24.39,261939.11,1.5948,0,2,68,consumer,0
27,M,Урал,222702.11,employed,3,1390111.29,33,9.86,289112.61,1.2982,0,4,47,consumer,0
34,F,Поволжье,242005.41,employed,14,1871494.24,50,23.34,273833.96,1.1315,3,3,34,consumer,1
29,M,Юг России,268506.58,employed,4,2032238.11,58,20.85,288261.93,1.0736,12,0,65,consumer,1
42,M,Урал,160990.06,employed,7,853177.65,24,18.47,296282.16,1.8404,5,1,60,business,0
46,F,Санкт-Петербург,126413.91,self_employed,18,840007.09,40,15.34,286015.52,2.2625,3,3,100,consumer,0
34,F,Поволжье,183693.96,employed,13,1236173.64,78,22.11,275406.48,1.4993,5,3,42,consumer,0
32,F,Дальний Восток,187617.84,employed,14,1433555.08,35,9.75,289338.25,1.5422,1,4,54,consumer,0
41,M,Москва,318212.66,employed,13,2388536.59,84,22.23,289643.77,0.9102,2,0,71,consumer,0
26,M,Центральный ФО,196362.21,employed,7,1381064.82,29,12.92,296928.39,1.5121,4,3,39,consumer,0
42,M,Москва,242303.41,employed,11,1460448.35,68,11.51,287244.77,1.1855,5,1,60,consumer,0
35,F,Дальний Восток,521275.21,employed,16,2350260.16,66,11.19,352822.1,0.6768,2,1,54,consumer,0
39,M,Центральный ФО,208607.87,employed,11,1117378.72,36,20.77,296765.48,1.4226,6,4,50,consumer,0
39,M,Юг России,266749.44,employed,12,1745891.88,72,20.06,291205.19,1.0917,2,1,47,consumer,0
41,M,Москва,294446.85,employed,15,2531278.9,71,13.08,314589.66,1.0684,12,3,45,consumer,0
42,F,Сибирь,227022.9,employed,8,1785829.37,28,24.23,293259.89,1.2918,8,1,43,consumer,0
31,F,Поволжье,192488.26,employed,14,1283087.49,79,21.15,310935.72,1.6153,5,1,41,consumer,0
36,F,Поволжье,254885.41,employed,16,1826206.32,54,23.43,303258.37,1.1898,1,0,33,consumer,1
32,F,Сибирь,191034.2,employed,9,1605349.69,74,26.96,357486.83,1.8713,0,2,53,consumer,0
36,M,Москва,234086.17,retired,9,1826243.24,40,11.58,285933.63,1.2215,10,1,68,consumer,0
28,M,Москва,169195.77,employed,13,620430.77,70,20.07,290648.14,1.7178,3,1,48,consumer,0
32,F,Поволжье,264438.32,retired,11,1622911.0,20,11.14,274693.57,1.0388,7,3,49,consumer,0
47,M,Урал,314707.09,employed,11,979857.19,34,17.69,286607.66,0.9107,6,4,45,consumer,0
37,F,Санкт-Петербург,363052.13,employed,9,1835715.36,64,24.91,282508.02,0.7781,4,1,49,consumer,0
47,M,Москва,19095.72,employed,2,173168.22,62,14.18,161101.14,8.4361,12,2,54,consumer,0
34,F,Дальний Восток,131262.98,employed,18,329370.56,75,29.0,291080.13,2.2175,13,3,69,consumer,0
41,M,Урал,294612.61,employed,7,638437.29,21,11.91,297272.32,1.009,5,0,67,consumer,0
40,M,Юг России,415071.99,self_employed,13,1790219.89,79,19.63,295820.45,0.7127,10,1,47,consumer,0
33,M,Юг России,118667.49,employed,0,320075.83,36,26.15,271880.68,2.2911,14,4,56,consumer,0
42,M,Москва,230435.58,employed,10,1395512.61,69,11.6,292867.76,1.2709,7,4,63,consumer,0
38,M,Центральный ФО,112300.82,employed,16,1646205.76,59,27.52,454026.09,4.0429,10,1,26,consumer,1
35,F,Санкт-Петербург,233437.12,unemployed,8,1127089.9,37,22.24,210039.33,0.8998,9,1,12,consumer,1
32,F,Дальний Восток,255383.69,employed,11,1742710.96,53,13.65,282706.04,1.107,9,0,47,consumer,0
30,M,Урал,462913.49,employed,15,2126436.7,57,14.56,355633.65,0.7682,14,4,50,consumer,1
42,F,Санкт-Петербург,300791.16,employed,8,2058391.95,36,13.22,242707.02,0.8069,10,1,80,consumer,1
28,M,Москва,313553.45,employed,12,2399360.8,58,15.23,282548.48,0.9011,10,3,86,consumer,0
39,F,Санкт-Петербург,248214.41,employed,7,307919.34,35,16.82,275790.61,1.1111,6,4,55,consumer,1
22,F,Дальний Восток,272189.77,unemployed,4,1830236.21,51,13.16,295658.4,1.0862,16,0,51,consumer,0
44,F,Санкт-Петербург,239134.87,employed,9,1457312.93,38,16.0,306905.81,1.2834,10,3,62,consumer,1
22,F,Сибирь,251318.27,employed,1,1677302.64,72,27.78,296789.62,1.1809,0,4,61,refinance,0
40,M,Урал,150816.6,employed,5,680222.17,40,12.81,290477.85,1.926,6,2,68,consumer,0
43,M,Урал,228031.56,employed,9,1504991.14,45,15.14,282031.6,1.2368,14,2,65,consumer,0
37,M,Юг России,113606.52,self_employed,6,298799.39,78,14.72,272570.92,2.3992,20,1,45,auto,0
43,F,Сибирь,231891.54,employed,9,1501728.15,73,11.73,292564.07,1.2616,2,8,272,consumer,0
39,M,Москва,298301.03,employed,12,2257415.55,72,13.79,347903.18,1.1663,12,3,47,consumer,0
31,M,Москва,178385.02,employed,16,949575.02,57,23.38,287150.55,1.6097,9,2,76,consumer,0
33,F,Поволжье,198828.96,employed,12,1389276.23,65,11.05,292650.23,1.4719,1,3,60,consumer,0
43,F,Санкт-Петербург,311928.29,employed,7,2125998.8,34,13.23,242449.11,0.7773,11,1,78,consumer,1
23,F,Сибирь,244050.9,employed,1,1648134.71,73,27.22,279050.12,1.1434,0,4,59,refinance,0
35,F,Дальний Восток,529135.31,employed,16,2465047.73,63,11.09,349123.5,0.6598,0,0,52,consumer,0
28,M,Урал,185246.05,employed,4,1606892.95,83,10.03,365628.55,1.9737,3,0,34,consumer,0
44,F,Санкт-Петербург,127721.02,self_employed,15,873697.97,41,15.41,279840.25,2.191,3,5,103,consumer,0
42,M,Москва,471118.32,employed,10,2313711.42,24,16.44,353170.4,0.7496,8,2,16,consumer,0
26,M,Москва,179146.48,employed,10,1584210.53,60,16.64,267531.84,1.4934,5,3,41,consumer,0
43,M,Центральный ФО,217819.96,employed,10,1100908.98,34,15.62,173485.72,0.7965,0,3,41,consumer,1
21,F,Дальний Восток,279647.05,unemployed,5,1909313.83,51,13.59,298217.5,1.0664,17,2,51,consumer,0
37,M,Москва,247476.49,employed,18,1967140.18,36,11.15,430748.95,1.7406,13,3,23,consumer,1
23,F,Дальний Восток,231057.87,employed,0,1754774.82,48,12.4,283889.26,1.2286,7,1,34,consumer,1
39,M,Урал,329547.24,employed,11,2251836.18,26,17.88,294030.49,0.8922,12,1,43,consumer,0
47,M,Москва,19082.51,employed,1,180903.68,65,13.62,141338.92,7.4063,14,4,53,consumer,0
38,M,Центральный ФО,172982.89,retired,7,1978008.25,12,9.82,410335.77,2.3721,2,0,9,consumer,0
34,F,Поволжье,218846.61,employed,11,1354287.1,53,12.83,291429.62,1.3317,4,4,61,consumer,0
26,F,Санкт-Петербург,287545.1,employed,3,2255199.36,55,10.32,272106.57,0.9463,11,4,44,consumer,0
44,F,Сибирь,246700.85,employed,8,1477232.54,76,12.48,303579.84,1.2306,2,10,272,consumer,0
24,F,Санкт-Петербург,283991.16,employed,3,2382180.15,55,10.31,274657.73,0.9671,10,3,44,consumer,0
36,M,Юг России,177997.23,employed,2,1332061.68,72,24.38,276249.77,1.552,2,2,67,consumer,0
35,M,Центральный ФО,341643.93,employed,4,2119348.58,33,25.33,283006.59,0.8284,4,1,15,consumer,0
39,F,Сибирь,244823.81,employed,3,1594623.03,58,12.49,241462.34,0.9863,3,5,226,consumer,0
37,M,Урал,455820.1,employed,18,1976501.06,66,19.77,236406.37,0.5186,22,3,45,consumer,1
44,M,Юг России,167920.53,employed,6,534612.09,78,13.0,301942.38,1.7981,5,0,63,consumer,0
42,F,Санкт-Петербург,228059.01,employed,8,1633005.27,38,16.7,278447.97,1.2209,10,0,60,consumer,1
33,F,Поволжье,165174.74,employed,6,872025.75,24,18.35,286223.19,1.7328,0,0,66,business,0
36,F,Сибирь,303045.95,employed,7,1987031.25,72,11.06,288203.66,0.951,7,2,51,consumer,0
23,F,Дальний Восток,286409.7,employed,2,1996662.53,41,13.41,271904.73,0.9494,12,0,51,consumer,0
40,F,Санкт-Петербург,314625.95,employed,9,2152362.36,35,12.59,238524.09,0.7581,7,2,80,consumer,1
26,M,Юг России,274698.44,employed,13,539968.38,79,25.05,281515.83,1.0248,6,3,68,auto,0
44,F,Санкт-Петербург,53121.12,employed,18,392284.36,44,15.65,155865.45,2.9341,2,3,54,consumer,1
40,F,Сибирь,246247.23,employed,2,1727585.33,35,12.25,296193.88,1.2028,8,3,29,auto,1
31,M,Москва,160352.94,employed,13,718193.84,39,15.67,276592.9,1.7249,3,3,38,consumer,0
33,F,Поволжье,173865.94,employed,9,825823.84,26,18.24,277722.22,1.5973,1,3,66,business,0
45,F,Дальний Восток,228618.6,employed,2,1515443.95,27,18.28,290165.11,1.2692,17,1,39,consumer,0
46,M,Урал,199498.21,employed,6,841792.6,53,21.94,292829.51,1.4678,14,1,88,consumer,0
38,M,Юг России,421683.63,employed,12,1910118.88,84,27.48,279330.93,0.6624,6,4,67,consumer,0
38,M,Москва,256821.6,employed,14,1907000.12,38,11.36,425790.86,1.6579,14,1,24,consumer,1
42,M,Центральный ФО,185993.91,employed,9,1081544.6,35,14.66,268899.94,1.4457,3,8,281,consumer,0
38,M,Урал,153865.69,employed,2,631813.28,43,12.12,273949.5,1.7804,2,4,68,consumer,0
39,M,Москва,268616.71,employed,14,1954005.13,34,11.85,456517.05,1.6995,11,2,26,consumer,1
33,M,Центральный ФО,265457.18,employed,2,1857428.51,34,12.56,293097.14,1.1041,5,2,33,auto,1
31,F,Санкт-Петербург,280213.98,employed,9,1484497.53,54,16.91,306761.38,1.0947,0,1,45,consumer,1
33,M,Москва,216985.31,employed,2,1947618.25,84,12.35,213402.8,0.9835,14,1,40,consumer,0
40,M,Урал,153559.75,employed,4,844868.39,26,18.29,285311.97,1.858,6,1,62,business,0
24,M,Юг России,276618.3,employed,13,544241.68,76,25.31,293803.77,1.0621,6,1,70,auto,0
39,F,Санкт-Петербург,218343.05,employed,7,1276389.76,76,15.97,283300.81,1.2975,8,0,41,consumer,1
30,F,Поволжье,261092.73,employed,9,1447672.61,68,23.11,292027.31,1.1185,6,4,50,consumer,0
30,M,Москва,198302.2,employed,9,1121667.47,45,12.97,296586.58,1.4956,4,4,57,consumer,0
41,F,Санкт-Петербург,216225.75,employed,8,1322732.32,73,15.97,292888.95,1.3545,4,4,42,consumer,1
29,F,Сибирь,294707.16,employed,15,2074288.1,28,10.24,285920.4,0.9702,4,2,58,consumer,1
28,F,Дальний Восток,137694.23,employed,0,547534.73,36,26.48,266256.45,1.9337,15,1,60,auto,0
47,M,Центральный ФО,226937.07,employed,5,1662066.01,54,12.52,270864.48,1.1936,1,1,43,consumer,0
45,M,Урал,236163.41,employed,6,1543820.42,43,14.12,283698.71,1.2013,12,0,66,consumer,0
34,F,Дальний Восток,546449.51,employed,16,2262826.19,63,11.59,340285.14,0.6227,3,0,54,consumer,0
36,F,Дальний Восток,211856.78,employed,3,1504480.21,51,12.22,290941.49,1.3733,2,0,61,consumer,0
40,F,Санкт-Петербург,194280.07,employed,7,1199515.08,73,13.66,287131.15,1.4779,8,2,40,consumer,1
27,M,Москва,198192.52,employed,7,1105627.05,43,12.88,284684.6,1.4364,0,2,57,consumer,0
40,M,Центральный ФО,188662.29,employed,0,1169660.85,25,13.86,279463.74,1.4813,6,2,62,consumer,0
31,F,Сибирь,117161.35,employed,13,303031.4,59,9.76,290117.04,2.4762,4,4,52,consumer,1
35,F,Санкт-Петербург,364019.06,employed,13,1796426.77,63,24.52,282682.29,0.7766,5,1,51,consumer,0
44,F,Сибирь,305521.66,employed,17,1355555.06,66,12.49,289990.81,0.9492,8,1,25,consumer,0
39,M,Урал,311881.02,employed,6,627131.33,43,12.36,282594.51,0.9061,2,0,67,consumer,0
39,M,Центральный ФО,238484.17,employed,2,1326655.33,84,16.04,296641.68,1.2439,5,10,262,consumer,0
33,F,Дальний Восток,189569.29,employed,12,1384228.27,33,10.29,292839.72,1.5448,3,1,52,consumer,0
40,F,Санкт-Петербург,195294.98,employed,10,1270011.43,74,15.03,283981.69,1.4541,4,2,40,consumer,1
36,F,Дальний Восток,502245.89,employed,14,2401459.72,65,11.65,365491.65,0.7277,0,4,55,consumer,0
29,F,Сибирь,123875.45,employed,13,333692.56,59,9.86,290837.43,2.3478,5,3,51,consumer,1
44,F,Санкт-Петербург,127746.07,employed,4,423382.29,29,14.05,302181.72,2.3655,10,4,60,consumer,0
44,M,Урал,285588.33,employed,4,1949061.36,58,19.81,211308.43,0.7399,1,8,287,consumer,1
44,M,Урал,268550.86,employed,16,1728619.54,61,13.83,283354.84,1.0551,7,1,29,consumer,0
43,F,Санкт-Петербург,52152.11,employed,15,391217.67,43,14.74,146395.7,2.807,5,3,56,consumer,1
33,M,Юг России,123759.18,employed,6,530827.48,71,12.97,294654.99,2.3809,2,4,62,consumer,0
31,F,Сибирь,206158.14,employed,9,1201173.52,30,12.29,300641.6,1.4583,5,2,49,consumer,0
32,F,Дальний Восток,191203.96,employed,15,1402917.4,35,10.07,279875.4,1.4637,3,2,56,consumer,0
38,F,Санкт-Петербург,238485.59,employed,1,1880444.15,66,14.61,287835.25,1.2069,8,4,94,consumer,0
35,M,Юг России,300693.28,employed,3,2356024.0,84,12.48,283614.5,0.9432,5,3,68,consumer,0
32,F,Сибирь,252139.65,employed,1,1736959.87,65,11.38,304240.08,1.2066,3,1,34,consumer,0
37,M,Юг России,314861.25,employed,3,2376046.28,84,13.77,272666.92,0.866,4,4,69,consumer,0
37,M,Центральный ФО,239935.07,employed,16,1802293.6,34,12.6,261611.77,1.0903,2,4,41,consumer,1
41,M,Урал,202400.03,employed,19,871346.32,58,12.8,274117.18,1.3543,1,1,67,consumer,0
42,M,Урал,282494.94,employed,19,2161577.1,27,23.4,276729.15,0.9796,18,3,44,business,0
45,F,Сибирь,317974.08,employed,15,1392046.53,64,12.19,293932.6,0.9244,8,3,21,consumer,0
37,F,Дальний Восток,505636.64,employed,17,2405276.75,62,10.69,342608.38,0.6776,0,4,52,consumer,0
35,M,Юг России,318988.68,employed,3,2326418.32,84,12.93,287457.62,0.9012,6,3,69,consumer,0
29,F,Дальний Восток,314016.42,employed,1,2049953.09,48,14.36,337485.56,1.0747,3,0,42,consumer,0
33,M,Москва,204502.83,employed,13,1371557.8,75,12.21,283649.07,1.387,5,2,63,consumer,0
34,M,Урал,258683.78,employed,0,1743963.52,26,18.49,294328.19,1.1378,11,2,68,business,0
45,F,Санкт-Петербург,132604.16,employed,9,435018.92,54,19.43,313490.74,2.3641,4,1,48,consumer,0
34,F,Поволжье,223071.91,employed,12,1422709.6,56,12.7,280622.65,1.258,7,4,62,consumer,0
37,M,Москва,214615.81,employed,13,1401367.23,74,12.86,278761.55,1.2989,7,4,59,consumer,0
29,M,Москва,268418.66,employed,7,2254904.95,33,20.53,290769.64,1.0833,13,2,54,consumer,0
33,F,Поволжье,315304.67,employed,1,1652506.07,56,27.68,440230.47,1.3962,7,0,69,consumer,1
32,M,Юг России,241915.77,self_employed,5,1734298.66,83,9.57,278755.15,1.1523,16,2,62,consumer,0
26,F,Санкт-Петербург,390774.74,employed,10,1514235.63,41,16.98,238129.59,0.6094,4,1,81,consumer,0
33,M,Урал,434412.07,employed,16,2006639.35,59,12.77,346005.14,0.7965,18,0,49,consumer,1
28,M,Урал,132842.94,employed,0,429392.72,84,27.06,291407.77,2.1936,18,0,55,consumer,0
32,F,Дальний Восток,120731.62,employed,17,301883.89,76,29.43,280751.67,2.3254,12,4,68,consumer,0
25,M,Москва,168538.08,employed,2,631415.63,35,9.16,293949.06,1.7441,12,1,63,refinance,0
42,M,Урал,268000.17,employed,19,2221439.23,27,25.42,288669.59,1.0771,16,3,43,business,0
23,F,Дальний Восток,269397.32,employed,5,1463741.81,38,20.74,301059.24,1.1175,15,1,65,consumer,1
50,F,Сибирь,214794.18,employed,12,1983210.91,43,13.09,215854.82,1.0049,3,4,44,consumer,0
40,F,Санкт-Петербург,251356.67,employed,10,325032.74,34,16.33,276994.59,1.102,2,0,54,consumer,1
46,M,Урал,242219.63,employed,10,1518845.08,46,14.11,287341.97,1.1863,15,4,66,consumer,0
32,F,Сибирь,196392.89,employed,9,1224431.3,29,13.1,279544.21,1.4234,5,0,49,consumer,0
27,M,Москва,176301.91,employed,8,1481152.97,59,16.54,269543.09,1.5289,3,0,38,consumer,0
30,M,Юг России,114082.49,employed,2,547288.78,68,12.39,277439.1,2.4319,6,2,63,consumer,0
35,F,Санкт-Петербург,331646.98,employed,12,1858707.38,65,24.77,285474.14,0.8608,2,0,51,consumer,0
35,F,Санкт-Петербург,160538.58,employed,10,739295.4,34,12.06,270247.54,1.6834,2,3,28,consumer,1
