loan_id,origination_date,region,currency,loan_type,loan_reason,gender,citizenship,interest_rate_pct,credit_amount_kzt,age,days_past_due,npl_90plus
KZ2026002750,2020-03-31,Nur-Sultan,USD,Personal loan,Consumer credit,Female,Local,18.0,1123000,66,0,0
KZ2026002751,2021-04-25,Almaty,KZT,Personal loan,Consumer credit,Male,Local,9.9,1390000,18,0,0
KZ2026002752,2020-08-30,Kostanay,KZT,Personal loan,Consumer credit,Male,Local,40.3,881000,29,0,0
KZ2026002753,2021-04-25,Pavlodar,KZT,Personal loan,Consumer credit,Male,Local,16.0,4287000,26,250,1
KZ2026002754,2019-04-05,Nur-Sultan,KZT,Credit card,Consumer credit,Female,Local,31.9,2611000,55,0,0
KZ2026002755,2020-07-31,Turkistan,KZT,Personal loan,Consumer credit,Female,Local,34.5,741000,62,0,0
KZ2026002756,2019-01-21,Mangystau,KZT,Personal loan,Consumer credit,Female,Local,36.8,1541000,36,0,0
KZ2026002757,2019-06-29,North Kazakhstan,KZT,Personal loan,Auto loan,Male,Local,18.7,6381000,22,0,0
KZ2026002758,2020-12-31,Kostanay,KZT,Personal loan,Consumer credit,Female,Local,16.6,957000,45,0,0
KZ2026002759,2019-03-31,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,16.1,515000,26,0,0
KZ2026002760,2020-02-27,Zhambyl,KZT,Personal loan,Consumer credit,Male,Local,16.8,5258000,31,0,0
KZ2026002761,2019-03-03,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,39.4,2150000,30,192,1
KZ2026002762,2019-09-21,Turkistan,KZT,Personal loan,Consumer credit,Female,Local,19.1,1573000,31,0,0
KZ2026002763,2019-04-20,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,25.0,4118000,33,0,0
KZ2026002764,2020-02-06,Aktobe,KZT,Personal loan,Consumer credit,Male,Local,13.0,2309000,23,0,0
KZ2026002765,2020-07-21,Nur-Sultan,KZT,Personal loan,Auto loan,Male,Local,9.2,3915000,29,0,0
KZ2026002766,2020-07-28,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,23.4,523000,48,0,0
KZ2026002767,2021-04-03,Atyrau,KZT,Personal loan,Consumer credit,Male,Local,20.0,789000,37,0,0
KZ2026002768,2019-04-18,Karaganda,KZT,Credit card,Consumer credit,Male,Local,28.9,864000,38,0,0
KZ2026002769,2019-12-20,Pavlodar,KZT,Personal loan,Consumer credit,Male,Local,9.1,2143000,18,0,0
KZ2026002770,2020-04-07,Shymkent,KZT,Personal loan,Consumer credit,Male,Local,22.1,1024000,47,0,0
KZ2026002771,2019-03-18,Almaty,KZT,Personal loan,Consumer credit,Male,Local,35.9,5387000,73,0,0
KZ2026002772,2019-04-08,Mangystau,KZT,Credit card,Consumer credit,Female,Local,24.6,311000,49,0,0
KZ2026002773,2019-10-02,Turkistan,KZT,Personal loan,Consumer credit,Male,Local,30.3,2778000,39,0,0
KZ2026002774,2021-01-28,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,0.0,1447000,31,0,0
KZ2026002775,2020-06-01,Kyzylorda,KZT,Personal loan,Consumer credit,Female,Local,14.6,6205000,19,0,0
KZ2026002776,2020-05-11,Aktobe,KZT,Personal loan,Consumer credit,Male,Local,5.2,2276000,61,0,0
KZ2026002777,2020-05-01,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,33.8,1248000,46,0,0
KZ2026002778,2020-12-16,East Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,30.7,1031000,46,304,1
KZ2026002779,2020-04-26,Almaty,KZT,Credit card,Consumer credit,Female,Local,23.1,346000,57,0,0
KZ2026002780,2020-09-28,Almaty,KZT,Personal loan,Auto loan,Male,Local,18.0,2886000,39,0,0
KZ2026002781,2019-10-01,Almaty,EUR,Personal loan,Consumer credit,Female,Local,28.1,536000,52,0,0
KZ2026002782,2020-12-20,Nur-Sultan,EUR,Personal loan,Consumer credit,Female,Local,11.1,1273000,32,0,0
KZ2026002783,2019-01-29,Karaganda,KZT,Credit card,Consumer credit,Female,Local,24.2,327000,45,137,1
KZ2026002784,2019-10-29,Aktobe,KZT,Personal loan,Consumer credit,Female,Foreigner,32.3,1254000,30,0,0
KZ2026002785,2019-08-09,Almaty,KZT,Personal loan,Consumer credit,Male,Local,22.2,1208000,31,0,0
KZ2026002786,2019-05-04,Kostanay,KZT,Personal loan,Consumer credit,Male,Local,16.5,5259000,38,0,0
KZ2026002787,2020-04-19,Kostanay,KZT,Personal loan,Consumer credit,Female,Local,44.0,2107000,23,233,1
KZ2026002788,2021-02-26,Zhambyl,KZT,Personal loan,Consumer credit,Female,Local,25.4,7199000,41,115,1
KZ2026002789,2019-05-24,Shymkent,KZT,Personal loan,Consumer credit,Male,Local,11.8,826000,34,0,0
KZ2026002790,2021-02-20,Almaty Region,KZT,Personal loan,Consumer credit,Female,Local,21.3,2336000,18,0,0
KZ2026002791,2021-01-26,Pavlodar,KZT,Credit card,Consumer credit,Female,Local,39.5,263000,32,0,0
KZ2026002792,2021-02-18,Nur-Sultan,KZT,Credit card,Consumer credit,Female,Local,31.0,230000,33,0,0
KZ2026002793,2019-01-06,Kyzylorda,KZT,Personal loan,Consumer credit,Female,Local,28.9,7434000,46,0,0
KZ2026002794,2021-05-23,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,8.6,625000,40,0,0
KZ2026002795,2020-01-13,Pavlodar,KZT,Personal loan,Consumer credit,Male,Local,10.8,180000,53,0,0
KZ2026002796,2020-06-10,West Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,16.4,657000,43,0,0
KZ2026002797,2019-09-27,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,21.1,218000,31,0,0
KZ2026002798,2020-03-28,Aktobe,KZT,Personal loan,Consumer credit,Male,Local,26.1,535000,36,0,0
KZ2026002799,2020-04-30,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,28.8,578000,79,124,1
KZ2026002800,2020-12-05,Kyzylorda,KZT,Personal loan,Consumer credit,Female,Local,44.9,1237000,42,0,0
KZ2026002801,2019-10-29,Shymkent,KZT,Personal loan,Consumer credit,Male,Local,17.0,210000,38,0,0
KZ2026002802,2019-04-08,East Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,19.3,3316000,30,0,0
KZ2026002803,2020-06-01,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,17.1,244000,37,0,0
KZ2026002804,2020-11-22,West Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,32.5,1077000,42,0,0
KZ2026002805,2019-01-14,Almaty,KZT,Personal loan,Consumer credit,Female,Local,33.1,911000,26,0,0
KZ2026002806,2020-12-18,Almaty,KZT,Personal loan,Consumer credit,Female,Foreigner,20.8,2420000,40,107,1
KZ2026002807,2020-12-10,Aktobe,KZT,Personal loan,Consumer credit,Female,Local,16.2,1618000,20,0,0
KZ2026002808,2020-05-24,Kostanay,KZT,Personal loan,Consumer credit,Male,Local,31.4,3291000,49,0,0
KZ2026002809,2021-04-17,Almaty,KZT,Credit card,Consumer credit,Female,Local,43.1,267000,43,0,0
KZ2026002810,2019-12-09,Almaty,KZT,Credit card,Consumer credit,Male,Local,20.6,247000,55,0,0
KZ2026002811,2019-04-28,Nur-Sultan,KZT,Credit card,Auto loan,Female,Local,34.6,4817000,25,0,0
KZ2026002812,2020-08-02,North Kazakhstan,KZT,Credit card,Consumer credit,Male,Local,9.1,757000,49,0,0
KZ2026002813,2020-06-22,Kostanay,KZT,Personal loan,Auto loan,Female,Local,20.8,5798000,47,0,0
KZ2026002814,2021-03-18,Nur-Sultan,KZT,Credit card,Auto loan,Male,Local,21.2,4623000,35,0,0
KZ2026002815,2019-07-18,Nur-Sultan,KZT,Credit card,Consumer credit,Male,Local,35.8,417000,33,0,0
KZ2026002816,2019-05-20,Zhambyl,KZT,Personal loan,Consumer credit,Male,Local,29.5,1164000,25,0,0
KZ2026002817,2020-08-22,Akmola,KZT,Credit card,Consumer credit,Female,Local,40.1,476000,22,0,0
KZ2026002818,2019-10-02,West Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,29.8,6767000,29,0,0
KZ2026002819,2019-06-13,Almaty Region,KZT,Personal loan,Consumer credit,Female,Local,23.3,976000,71,0,0
KZ2026002820,2020-08-15,Turkistan,KZT,Credit card,Consumer credit,Male,Local,28.4,266000,55,0,0
KZ2026002821,2019-06-13,Akmola,KZT,Personal loan,Consumer credit,Male,Local,22.2,825000,20,0,0
KZ2026002822,2021-01-05,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,12.5,1671000,39,0,0
KZ2026002823,2019-10-02,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,21.7,198000,42,0,0
KZ2026002824,2020-07-29,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,20.1,1070000,41,0,0
KZ2026002825,2020-05-24,Shymkent,KZT,Credit card,Consumer credit,Male,Local,24.7,678000,42,0,0
KZ2026002826,2020-06-05,Kyzylorda,KZT,Credit card,Consumer credit,Female,Local,17.6,236000,47,0,0
KZ2026002827,2019-09-26,Atyrau,KZT,Personal loan,Consumer credit,Female,Local,11.1,1406000,32,0,0
KZ2026002828,2019-03-17,Almaty,KZT,Credit card,Consumer credit,Male,Local,5.3,1703000,38,0,0
KZ2026002829,2020-07-18,Pavlodar,KZT,Personal loan,Consumer credit,Male,Local,19.8,1591000,34,0,0
KZ2026002830,2020-01-18,Kyzylorda,KZT,Credit card,Consumer credit,Female,Local,34.9,65000,51,0,0
KZ2026002831,2021-05-12,Almaty,KZT,Personal loan,Consumer credit,Male,Local,0.0,362000,60,0,0
KZ2026002832,2021-02-25,Atyrau,KZT,Personal loan,Consumer credit,Female,Local,24.9,969000,24,0,0
KZ2026002833,2019-03-07,Atyrau,KZT,Personal loan,Consumer credit,Female,Local,22.0,606000,18,0,0
KZ2026002834,2019-11-16,Pavlodar,KZT,Personal loan,Consumer credit,Male,Local,12.1,1310000,43,0,0
KZ2026002835,2020-01-02,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,19.0,934000,49,0,0
KZ2026002836,2019-12-03,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,31.6,3233000,59,0,0
KZ2026002837,2020-09-30,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,14.4,475000,45,0,0
KZ2026002838,2019-11-12,Akmola,KZT,Personal loan,Auto loan,Male,Local,16.6,3643000,52,0,0
KZ2026002839,2019-05-15,Almaty Region,KZT,Personal loan,Consumer credit,Female,Local,25.7,1443000,55,0,0
KZ2026002840,2019-11-17,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,15.2,1604000,53,0,0
KZ2026002841,2020-11-25,Mangystau,KZT,Personal loan,Auto loan,Male,Local,22.1,4273000,47,0,0
KZ2026002842,2019-12-24,Almaty Region,KZT,Personal loan,Consumer credit,Male,Local,27.4,155000,23,0,0
KZ2026002843,2019-09-10,Atyrau,KZT,Personal loan,Consumer credit,Male,Local,20.4,1288000,37,0,0
KZ2026002844,2020-11-13,Almaty,KZT,Personal loan,Consumer credit,Female,Local,44.0,1056000,40,119,1
KZ2026002845,2019-02-28,Almaty,KZT,Personal loan,Consumer credit,Male,Local,31.4,2501000,36,0,0
KZ2026002846,2020-02-06,West Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,7.2,2219000,37,0,0
KZ2026002847,2019-04-02,Almaty,RUB,Personal loan,Consumer credit,Male,Local,19.0,1717000,54,0,0
KZ2026002848,2020-06-20,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,44.3,3788000,29,0,0
KZ2026002849,2021-03-05,Kyzylorda,KZT,Personal loan,Consumer credit,Male,Local,13.4,3190000,46,0,0
KZ2026002850,2020-01-26,Almaty Region,KZT,Credit card,Consumer credit,Male,Local,31.8,430000,40,0,0
KZ2026002851,2021-05-16,Almaty Region,EUR,Personal loan,Consumer credit,Female,Local,28.6,9693000,28,0,0
KZ2026002852,2021-02-10,Almaty Region,KZT,Personal loan,Consumer credit,Female,Local,30.4,438000,25,0,0
KZ2026002853,2020-10-04,Pavlodar,KZT,Personal loan,Consumer credit,Female,Local,29.3,1189000,18,0,0
KZ2026002854,2019-06-07,Aktobe,KZT,Personal loan,Consumer credit,Male,Local,23.1,873000,42,0,0
KZ2026002855,2019-01-29,Kyzylorda,KZT,Personal loan,Consumer credit,Female,Local,16.7,148000,36,0,0
KZ2026002856,2019-04-19,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,26.9,689000,28,0,0
KZ2026002857,2019-11-04,Karaganda,KZT,Credit card,Consumer credit,Female,Local,28.0,453000,18,0,0
KZ2026002858,2019-12-27,Almaty Region,KZT,Credit card,Consumer credit,Male,Local,27.5,335000,42,0,0
KZ2026002859,2019-07-05,Kyzylorda,KZT,Personal loan,Consumer credit,Male,Local,36.4,620000,35,349,1
KZ2026002860,2021-05-10,Atyrau,KZT,Personal loan,Consumer credit,Male,Local,19.3,1244000,29,0,0
KZ2026002861,2020-10-18,Almaty Region,KZT,Personal loan,Auto loan,Male,Local,26.3,4228000,26,0,0
KZ2026002862,2020-09-09,Zhambyl,KZT,Personal loan,Auto loan,Female,Local,17.5,5518000,34,0,0
KZ2026002863,2020-07-28,Aktobe,KZT,Credit card,Consumer credit,Male,Local,30.3,216000,42,0,0
KZ2026002864,2020-06-28,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,6.0,2522000,33,0,0
KZ2026002865,2021-02-17,Almaty Region,KZT,Personal loan,Consumer credit,Male,Local,42.3,475000,24,208,1
KZ2026002866,2019-12-11,Almaty,KZT,Personal loan,Consumer credit,Male,Local,22.9,782000,36,0,0
KZ2026002867,2019-05-05,Almaty Region,KZT,Personal loan,Consumer credit,Male,Local,1.5,5086000,49,0,0
KZ2026002868,2019-09-18,Zhambyl,KZT,Personal loan,Consumer credit,Male,Local,32.0,503000,37,0,0
KZ2026002869,2019-07-22,Turkistan,KZT,Personal loan,Consumer credit,Female,Local,22.5,685000,38,0,0
KZ2026002870,2021-04-24,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,14.9,414000,33,0,0
KZ2026002871,2020-05-15,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,31.5,594000,27,0,0
KZ2026002872,2020-01-12,Atyrau,KZT,Credit card,Consumer credit,Female,Local,10.9,388000,27,0,0
KZ2026002873,2019-01-23,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,16.0,2188000,19,0,0
KZ2026002874,2020-09-19,Almaty,KZT,Personal loan,Consumer credit,Female,Local,20.0,1181000,50,0,0
KZ2026002875,2020-07-24,Almaty,KZT,Personal loan,Consumer credit,Male,Local,30.5,911000,42,0,0
KZ2026002876,2020-12-16,Almaty,KZT,Personal loan,Consumer credit,Female,Local,43.4,417000,38,0,0
KZ2026002877,2019-04-26,Akmola,KZT,Credit card,Consumer credit,Female,Local,29.7,203000,40,0,0
KZ2026002878,2020-08-03,Almaty Region,KZT,Personal loan,Consumer credit,Male,Local,27.5,322000,41,0,0
KZ2026002879,2019-11-16,Zhambyl,KZT,Personal loan,Consumer credit,Male,Local,47.1,2244000,29,0,0
KZ2026002880,2019-07-25,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,22.4,2381000,33,351,1
KZ2026002881,2019-07-17,Almaty,KZT,Personal loan,Consumer credit,Male,Local,26.9,1159000,32,0,0
KZ2026002882,2019-09-12,Nur-Sultan,KZT,Credit card,Consumer credit,Female,Local,21.3,487000,65,0,0
KZ2026002883,2020-10-09,Zhambyl,KZT,Personal loan,Consumer credit,Male,Local,39.9,2527000,48,0,0
KZ2026002884,2019-01-21,Aktobe,RUB,Personal loan,Auto loan,Male,Local,11.7,5109000,39,0,0
KZ2026002885,2021-04-16,Zhambyl,KZT,Personal loan,Consumer credit,Female,Local,25.6,503000,52,0,0
KZ2026002886,2021-05-05,Almaty,KZT,Personal loan,Consumer credit,Female,Local,25.0,892000,51,0,0
KZ2026002887,2021-05-04,Nur-Sultan,KZT,Personal loan,Auto loan,Female,Local,16.7,3241000,22,0,0
KZ2026002888,2021-01-06,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,18.5,2080000,35,246,1
KZ2026002889,2019-10-13,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,25.5,355000,37,0,0
KZ2026002890,2019-12-23,Almaty,KZT,Personal loan,Consumer credit,Male,Local,37.9,4109000,44,0,0
KZ2026002891,2019-04-22,Almaty,USD,Personal loan,Consumer credit,Female,Local,39.0,3149000,35,0,0
KZ2026002892,2021-02-27,Shymkent,KZT,Personal loan,Consumer credit,Male,Local,18.7,1159000,36,0,0
KZ2026002893,2020-11-11,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,15.7,752000,32,0,0
KZ2026002894,2019-05-16,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,46.6,2098000,49,0,0
KZ2026002895,2021-05-24,Shymkent,KZT,Personal loan,Consumer credit,Male,Local,23.4,2881000,21,0,0
KZ2026002896,2019-02-07,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,33.1,654000,32,0,0
KZ2026002897,2020-11-08,Shymkent,KZT,Personal loan,Consumer credit,Male,Local,29.9,220000,18,0,0
KZ2026002898,2019-04-30,Almaty,KZT,Personal loan,Consumer credit,Male,Local,43.4,254000,26,0,0
KZ2026002899,2020-10-24,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,20.4,1499000,40,0,0
KZ2026002900,2021-02-19,Almaty Region,KZT,Personal loan,Auto loan,Female,Local,9.1,8000000,41,0,0
KZ2026002901,2021-04-19,Almaty Region,KZT,Personal loan,Consumer credit,Female,Local,40.0,397000,34,0,0
KZ2026002902,2019-05-22,Turkistan,KZT,Credit card,Consumer credit,Male,Local,38.7,285000,49,0,0
KZ2026002903,2019-05-26,Almaty,KZT,Personal loan,Consumer credit,Male,Local,27.0,892000,52,0,0
KZ2026002904,2019-03-02,Shymkent,KZT,Personal loan,Consumer credit,Male,Local,35.7,6140000,36,0,0
KZ2026002905,2020-12-26,Almaty Region,KZT,Credit card,Consumer credit,Male,Local,34.6,1904000,40,0,0
KZ2026002906,2019-06-13,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,36.6,1721000,32,0,0
KZ2026002907,2019-12-11,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,24.5,2574000,44,0,0
KZ2026002908,2020-01-02,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,30.4,2514000,24,0,0
KZ2026002909,2019-11-06,Turkistan,KZT,Personal loan,Consumer credit,Male,Local,28.0,404000,57,0,0
KZ2026002910,2020-03-14,Zhambyl,KZT,Personal loan,Consumer credit,Female,Local,19.5,2173000,50,0,0
KZ2026002911,2019-11-05,Kostanay,USD,Personal loan,Consumer credit,Male,Local,13.6,629000,24,0,0
KZ2026002912,2019-07-28,Almaty,KZT,Personal loan,Consumer credit,Male,Local,24.6,3162000,28,0,0
KZ2026002913,2019-12-09,Zhambyl,KZT,Personal loan,Auto loan,Female,Local,13.3,4148000,42,0,0
KZ2026002914,2020-12-12,Karaganda,KZT,Personal loan,Consumer credit,Male,Foreigner,28.5,3063000,33,0,0
KZ2026002915,2019-04-15,Atyrau,KZT,Personal loan,Auto loan,Male,Local,17.0,7178000,43,0,0
KZ2026002916,2021-04-27,Almaty,KZT,Personal loan,Consumer credit,Male,Local,25.5,270000,33,0,0
KZ2026002917,2019-12-28,Almaty,KZT,Personal loan,Consumer credit,Female,Local,18.6,188000,54,0,0
KZ2026002918,2019-09-14,North Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,19.7,3222000,37,0,0
KZ2026002919,2020-01-28,Nur-Sultan,KZT,Credit card,Auto loan,Female,Local,16.4,6871000,64,0,0
KZ2026002920,2021-04-02,Kostanay,KZT,Personal loan,Consumer credit,Male,Local,21.5,1492000,44,297,1
KZ2026002921,2020-12-15,Shymkent,KZT,Personal loan,Consumer credit,Male,Local,13.7,1675000,22,0,0
KZ2026002922,2020-12-23,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,23.2,2564000,60,0,0
KZ2026002923,2019-07-14,Almaty,KZT,Personal loan,Consumer credit,Male,Local,15.9,2523000,49,0,0
KZ2026002924,2021-02-21,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,4.4,927000,41,0,0
KZ2026002925,2020-09-15,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,42.6,2704000,44,0,0
KZ2026002926,2019-02-22,West Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,20.8,894000,24,0,0
KZ2026002927,2020-01-13,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,35.6,1476000,18,0,0
KZ2026002928,2021-01-06,West Kazakhstan,KZT,Credit card,Consumer credit,Female,Local,27.1,407000,37,0,0
KZ2026002929,2020-04-15,Almaty Region,KZT,Personal loan,Consumer credit,Male,Local,38.4,578000,52,0,0
KZ2026002930,2020-06-01,Kostanay,KZT,Personal loan,Consumer credit,Male,Local,12.7,638000,41,0,0
KZ2026002931,2019-11-27,West Kazakhstan,EUR,Personal loan,Consumer credit,Male,Local,16.6,10828000,56,0,0
KZ2026002932,2019-02-03,Almaty,KZT,Personal loan,Consumer credit,Male,Local,45.9,1643000,52,249,1
KZ2026002933,2021-02-20,Zhambyl,KZT,Personal loan,Consumer credit,Female,Local,20.2,1964000,37,0,0
KZ2026002934,2020-10-27,Turkistan,KZT,Credit card,Consumer credit,Male,Local,38.0,336000,50,0,0
KZ2026002935,2019-08-28,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,26.5,2124000,54,0,0
KZ2026002936,2019-08-02,Atyrau,KZT,Credit card,Consumer credit,Male,Local,31.0,448000,36,0,0
KZ2026002937,2020-04-02,Aktobe,KZT,Personal loan,Consumer credit,Female,Local,27.7,573000,35,0,0
KZ2026002938,2020-12-04,Nur-Sultan,KZT,Personal loan,Auto loan,Male,Local,24.1,5093000,72,0,0
KZ2026002939,2019-03-18,Almaty,KZT,Personal loan,Consumer credit,Female,Local,29.0,755000,18,0,0
KZ2026002940,2020-07-06,Nur-Sultan,KZT,Credit card,Consumer credit,Male,Local,32.0,1291000,40,0,0
KZ2026002941,2021-01-17,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,27.2,1728000,45,0,0
KZ2026002942,2020-03-10,Almaty,KZT,Personal loan,Consumer credit,Female,Local,40.3,662000,39,0,0
KZ2026002943,2019-02-16,Pavlodar,KZT,Personal loan,Consumer credit,Female,Local,18.8,1605000,41,0,0
KZ2026002944,2019-01-21,Almaty,KZT,Personal loan,Consumer credit,Male,Local,6.4,547000,37,0,0
KZ2026002945,2019-05-24,Akmola,KZT,Personal loan,Consumer credit,Female,Local,12.7,1494000,18,0,0
KZ2026002946,2021-02-24,Almaty Region,KZT,Personal loan,Consumer credit,Male,Local,13.6,991000,55,0,0
KZ2026002947,2020-02-09,Aktobe,KZT,Personal loan,Consumer credit,Male,Local,15.1,594000,33,0,0
KZ2026002948,2019-05-11,Mangystau,KZT,Personal loan,Consumer credit,Male,Local,15.5,588000,30,0,0
KZ2026002949,2021-03-10,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,21.4,9507000,52,0,0
KZ2026002950,2021-01-02,North Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,24.9,1297000,48,0,0
KZ2026002951,2019-05-10,Almaty,KZT,Personal loan,Consumer credit,Female,Local,25.0,831000,40,0,0
KZ2026002952,2020-08-30,Mangystau,KZT,Personal loan,Consumer credit,Female,Local,16.4,718000,45,0,0
KZ2026002953,2019-10-19,Almaty,KZT,Personal loan,Consumer credit,Male,Local,31.4,1791000,24,0,0
KZ2026002954,2019-03-03,Turkistan,KZT,Credit card,Auto loan,Male,Local,34.5,3001000,36,0,0
KZ2026002955,2019-02-24,East Kazakhstan,KZT,Personal loan,Consumer credit,Female,Foreigner,39.3,473000,75,0,0
KZ2026002956,2020-04-23,Aktobe,KZT,Personal loan,Consumer credit,Male,Local,19.6,1167000,30,0,0
KZ2026002957,2021-01-14,Almaty,KZT,Personal loan,Consumer credit,Male,Local,34.5,1160000,26,0,0
KZ2026002958,2021-04-29,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,25.4,842000,38,0,0
KZ2026002959,2020-09-14,Almaty,KZT,Personal loan,Consumer credit,Female,Local,30.3,563000,38,0,0
KZ2026002960,2021-03-25,Turkistan,KZT,Personal loan,Consumer credit,Male,Local,29.4,861000,44,0,0
KZ2026002961,2019-07-28,Mangystau,KZT,Personal loan,Consumer credit,Male,Local,21.8,805000,22,0,0
KZ2026002962,2019-05-10,Shymkent,KZT,Personal loan,Consumer credit,Male,Local,23.9,715000,18,0,0
KZ2026002963,2019-04-08,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,21.4,1518000,47,0,0
KZ2026002964,2019-06-02,West Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,14.0,7961000,25,0,0
KZ2026002965,2020-10-27,Almaty,KZT,Personal loan,Consumer credit,Female,Local,2.8,3722000,30,0,0
KZ2026002966,2019-05-16,Zhambyl,KZT,Personal loan,Consumer credit,Female,Local,15.6,6252000,18,0,0
